uid,brand,url,price,currency,image_url,collection,reference_code,life_span_date,life_span,price_eur,year,quarter,price_category,year_quarter
797680,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01303-luminor-chrono-luna-rossa.html,9200,CHF,"https://www.panerai.com/content/dam/rcq/pan/21/48/52/9/2148529.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/48/52/9/2148529.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01303,2021-11-30,Q4 November 2021,8820.709491850432,2021,4,Entry Level,2021Q4
797681,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01111-luminor-chrono-goldtech-blu-notte.html,27000,CHF,"https://www.panerai.com/content/dam/rcq/pan/21/48/50/1/2148501.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/48/50/1/2148501.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01111,2021-11-30,Q4 November 2021,25886.864813039312,2021,4,High End,2021Q4
797682,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01392-luminor-marina---42mm.html,7800,CHF,"https://www.panerai.com/content/dam/rcq/pan/22/69/03/3/2269033.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/22/69/03/3/2269033.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01392,2021-11-30,Q4 November 2021,7478.427612655801,2021,4,Entry Level,2021Q4
797683,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01312-luminor-marina---44mm.html,8000,CHF,"https://www.panerai.com/content/dam/rcq/pan/13/33/02/4/1333024.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/13/33/02/4/1333024.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01312,2021-11-30,Q4 November 2021,7670.182166826463,2021,4,Entry Level,2021Q4
797684,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01523-luminor-marina---42mm.html,7800,CHF,"https://www.panerai.com/content/dam/rcq/pan/13/33/03/1/1333031.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/13/33/03/1/1333031.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01523,2021-11-30,Q4 November 2021,7478.427612655801,2021,4,Entry Level,2021Q4
797685,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01499-luminor-marina---44mm.html,8000,CHF,"https://www.panerai.com/content/dam/rcq/pan/13/33/03/0/1333030.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/13/33/03/0/1333030.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01499,2021-11-30,Q4 November 2021,7670.182166826463,2021,4,Entry Level,2021Q4
797686,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00977-luminor-marina---42mm.html,8700,CHF,"https://www.panerai.com/content/dam/rcq/pan/18/95/13/7/1895137.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/18/95/13/7/1895137.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00977,2021-11-30,Q4 November 2021,8341.323106423779,2021,4,Entry Level,2021Q4
797687,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01028-luminor-marina---42mm.html,8700,CHF,"https://www.panerai.com/content/dam/rcq/pan/18/95/14/1/1895141.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/18/95/14/1/1895141.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01028,2021-11-30,Q4 November 2021,8341.323106423779,2021,4,Entry Level,2021Q4
797688,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00722-luminor-marina---42mm.html,8700,CHF,"https://www.panerai.com/content/dam/rcq/pan/15/66/61/7/1566617.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/15/66/61/7/1566617.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00722,2021-11-30,Q4 November 2021,8341.323106423779,2021,4,Entry Level,2021Q4
797689,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00661-luminor-marina-carbotech---44mm.html,12000,CHF,"https://www.panerai.com/content/dam/rcq/pan/13/33/01/2/1333012.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/13/33/01/2/1333012.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00661,2021-11-30,Q4 November 2021,11505.273250239694,2021,4,Mid Range,2021Q4
797690,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00422-luminor-marina---47mm.html,9900,CHF,"https://www.panerai.com/content/dam/rcq/pan/79/27/56/792756.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/79/27/56/792756.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00422,2021-11-30,Q4 November 2021,9491.850431447747,2021,4,Entry Level,2021Q4
797691,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00423-luminor-power-reserve---47mm.html,10100,CHF,"https://www.panerai.com/content/dam/rcq/pan/79/27/58/792758.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/79/27/58/792758.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00423,2021-11-30,Q4 November 2021,9683.604985618409,2021,4,Entry Level,2021Q4
797692,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01535-luminor-gmt---42mm.html,9000,CHF,"https://www.panerai.com/content/dam/rcq/pan/15/82/53/8/1582538.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/15/82/53/8/1582538.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01535,2021-11-30,Q4 November 2021,8628.954937679771,2021,4,Entry Level,2021Q4
797693,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01441-luminor-gmt---44mm.html,13800,CHF,"https://www.panerai.com/content/dam/rcq/pan/17/12/33/1/1712331.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/17/12/33/1/1712331.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01441,2021-11-30,Q4 November 2021,13231.064237775649,2021,4,Mid Range,2021Q4
797694,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01033-luminor-gmt---44mm.html,9200,CHF,"https://www.panerai.com/content/dam/rcq/pan/18/24/74/0/1824740.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/18/24/74/0/1824740.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01033,2021-11-30,Q4 November 2021,8820.709491850432,2021,4,Entry Level,2021Q4
797695,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01537-luminor-gmt-power-reserve---42mm.html,9500,CHF,"https://www.panerai.com/content/dam/rcq/pan/15/82/54/0/1582540.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/15/82/54/0/1582540.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01537,2021-11-30,Q4 November 2021,9108.341323106424,2021,4,Entry Level,2021Q4
797696,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01321-luminor-gmt-power-reserve---44mm.html,9700,CHF,"https://www.panerai.com/content/dam/rcq/pan/15/82/53/4/1582534.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/15/82/53/4/1582534.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01321,2021-11-30,Q4 November 2021,9300.095877277086,2021,4,Entry Level,2021Q4
797697,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00233-luminor-8-days-gmt---44mm.html,12300,CHF,"https://www.panerai.com/content/dam/rcq/pan/79/16/69/791669.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/79/16/69/791669.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00233,2021-11-30,Q4 November 2021,11792.905081495686,2021,4,Mid Range,2021Q4
797698,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00335-luminor-gmt-10-days---44mm.html,17500,CHF,"https://www.panerai.com/content/dam/rcq/pan/22/33/63/8/2233638.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/22/33/63/8/2233638.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00335,2021-11-30,Q4 November 2021,16778.523489932886,2021,4,Mid Range,2021Q4
797699,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00670-luminor-equation-of-time---47mm.html,22400,CHF,"https://www.panerai.com/content/dam/rcq/pan/14/08/20/0/1408200.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/14/08/20/0/1408200.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00670,2021-11-30,Q4 November 2021,21476.510067114097,2021,4,Mid Range,2021Q4
797700,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00524-luminor-chrono-flyback---44mm.html,11000,CHF,"https://www.panerai.com/content/dam/rcq/pan/79/28/18/792818.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/79/28/18/792818.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00524,2021-11-30,Q4 November 2021,10546.500479386386,2021,4,Mid Range,2021Q4
797701,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00526-luminor-regatta-chrono-flyback---47mm.html,17200,CHF,"https://www.panerai.com/content/dam/rcq/pan/79/28/22/792822.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/79/28/22/792822.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00526,2021-11-30,Q4 November 2021,16490.891658676894,2021,4,Mid Range,2021Q4
797702,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00914-luminor-base---44mm.html,6300,CHF,"https://www.panerai.com/content/dam/rcq/pan/19/76/97/9/1976979.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/19/76/97/9/1976979.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00914,2021-11-30,Q4 November 2021,6040.268456375839,2021,4,Entry Level,2021Q4
797703,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00653-luminor-yachts-challenge---44mm.html,12300,CHF,"https://www.panerai.com/content/dam/rcq/pan/15/25/03/1/1525031.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/15/25/03/1/1525031.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00653,2021-11-30,Q4 November 2021,11792.905081495686,2021,4,Mid Range,2021Q4
797704,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00654-luminor-yachts-challenge---44mm.html,12300,CHF,"https://www.panerai.com/content/dam/rcq/pan/15/25/03/4/1525034.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/15/25/03/4/1525034.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00654,2021-11-30,Q4 November 2021,11792.905081495686,2021,4,Mid Range,2021Q4
797705,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00764-luminor-yachts-challenge---44mm.html,13000,CHF,"https://www.panerai.com/content/dam/rcq/pan/18/71/47/6/1871476.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/18/71/47/6/1871476.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00764,2021-11-30,Q4 November 2021,12464.046021093001,2021,4,Mid Range,2021Q4
797706,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00788-luminor-yachts-challenge---44mm.html,15700,CHF,"https://www.panerai.com/content/dam/rcq/pan/18/71/47/7/1871477.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/18/71/47/7/1871477.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00788,2021-11-30,Q4 November 2021,15052.732502396933,2021,4,Mid Range,2021Q4
797707,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00774-luminor-base-logo---44mm.html,4900,CHF,"https://www.panerai.com/content/dam/rcq/pan/16/49/90/4/1649904.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/16/49/90/4/1649904.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00774,2021-11-30,Q4 November 2021,4697.986577181208,2021,4,Entry Level,2021Q4
797708,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00775-luminor-base-logo---44mm.html,4900,CHF,"https://www.panerai.com/content/dam/rcq/pan/16/49/90/6/1649906.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/16/49/90/6/1649906.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00775,2021-11-30,Q4 November 2021,4697.986577181208,2021,4,Entry Level,2021Q4
797709,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00776-luminor-logo---44mm.html,5400,CHF,"https://www.panerai.com/content/dam/rcq/pan/16/49/90/8/1649908.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/16/49/90/8/1649908.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00776,2021-11-30,Q4 November 2021,5177.372962607862,2021,4,Entry Level,2021Q4
797710,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00777-luminor-logo---44mm.html,5400,CHF,"https://www.panerai.com/content/dam/rcq/pan/16/49/91/0/1649910.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/16/49/91/0/1649910.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00777,2021-11-30,Q4 November 2021,5177.372962607862,2021,4,Entry Level,2021Q4
797711,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00778-luminor-logo---44mm.html,5400,CHF,"https://www.panerai.com/content/dam/rcq/pan/16/49/91/2/1649912.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/16/49/91/2/1649912.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00778,2021-11-30,Q4 November 2021,5177.372962607862,2021,4,Entry Level,2021Q4
797712,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00561-luminor-base-8-days---44mm.html,6300,CHF,"https://www.panerai.com/content/dam/rcq/pan/79/28/53/792853.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/79/28/53/792853.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00561,2021-11-30,Q4 November 2021,6040.268456375839,2021,4,Entry Level,2021Q4
797713,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00779-luminor-california-8-days-dlc---44mm.html,8000,CHF,"https://www.panerai.com/content/dam/rcq/pan/17/68/77/2/1768772.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/17/68/77/2/1768772.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00779,2021-11-30,Q4 November 2021,7670.182166826463,2021,4,Entry Level,2021Q4
797714,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00915-luminor-base---44mm.html,6750,CHF,"https://www.panerai.com/content/dam/rcq/pan/19/76/97/7/1976977.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/19/76/97/7/1976977.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00915,2021-11-30,Q4 November 2021,6471.716203259828,2021,4,Entry Level,2021Q4
797715,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00795-luminor-8-days-power-reserve---44mm.html,7300,CHF,"https://www.panerai.com/content/dam/rcq/pan/17/68/77/1/1768771.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/17/68/77/1/1768771.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00795,2021-11-30,Q4 November 2021,6999.041227229147,2021,4,Entry Level,2021Q4
797716,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00797-luminor-8-days-power-reserve---44mm.html,7800,CHF,"https://www.panerai.com/content/dam/rcq/pan/17/68/76/7/1768767.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/17/68/76/7/1768767.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00797,2021-11-30,Q4 November 2021,7478.427612655801,2021,4,Entry Level,2021Q4
797717,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01090-luminor-power-reserve---44mm.html,7600,CHF,"https://www.panerai.com/content/dam/rcq/pan/14/65/18/7/1465187.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/14/65/18/7/1465187.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01090,2021-11-30,Q4 November 2021,7286.673058485139,2021,4,Entry Level,2021Q4
797718,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01088-luminor-gmt---44mm.html,7500,CHF,"https://www.panerai.com/content/dam/rcq/pan/14/65/18/5/1465185.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/14/65/18/5/1465185.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01088,2021-11-30,Q4 November 2021,7190.795781399809,2021,4,Entry Level,2021Q4
797719,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01438-tuttonero-luminor-gmt---44mm.html,14700,CHF,"https://www.panerai.com/content/dam/rcq/pan/19/05/23/0/1905230.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/19/05/23/0/1905230.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01438,2021-11-30,Q4 November 2021,14093.959731543626,2021,4,Mid Range,2021Q4
797720,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01117-luminor-marina---44mm.html,19300,CHF,"https://www.panerai.com/content/dam/rcq/pan/20/35/32/1/2035321.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/20/35/32/1/2035321.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01117,2021-11-30,Q4 November 2021,18504.31447746884,2021,4,Mid Range,2021Q4
797721,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01118-luminor-marina-carbotech---44mm.html,16200,CHF,"https://www.panerai.com/content/dam/rcq/pan/20/35/33/4/2035334.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/20/35/33/4/2035334.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01118,2021-11-30,Q4 November 2021,15532.118887823586,2021,4,Mid Range,2021Q4
797722,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01119-luminor-marina-fibratech---44mm.html,19300,CHF,"https://www.panerai.com/content/dam/rcq/pan/20/35/33/6/2035336.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/20/35/33/6/2035336.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01119,2021-11-30,Q4 November 2021,18504.31447746884,2021,4,Mid Range,2021Q4
797723,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01662-luminor-marina---44mm.html,15200,CHF,"https://www.panerai.com/content/dam/rcq/pan/20/35/34/1/2035341.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/20/35/34/1/2035341.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01662,2021-11-30,Q4 November 2021,14573.346116970279,2021,4,Mid Range,2021Q4
797724,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01663-luminor-marina-fibratech---44mm.html,16200,CHF,"https://www.panerai.com/content/dam/rcq/pan/20/35/34/4/2035344.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/20/35/34/4/2035344.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01663,2021-11-30,Q4 November 2021,15532.118887823586,2021,4,Mid Range,2021Q4
797725,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01036-luminor-luna-rossa-gmt---44mm.html,11000,CHF,"https://www.panerai.com/content/dam/rcq/pan/18/18/66/0/1818660.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/18/18/66/0/1818660.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01036,2021-11-30,Q4 November 2021,10546.500479386386,2021,4,Mid Range,2021Q4
797726,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01037-luminor-luna-rossa-chrono-flyback---44mm.html,17600,CHF,"https://www.panerai.com/content/dam/rcq/pan/19/58/84/7/1958847.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/19/58/84/7/1958847.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01037,2021-11-30,Q4 November 2021,16874.400767018218,2021,4,Mid Range,2021Q4
797727,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01038-luminor-luna-rossa-regatta---47mm.html,23700,CHF,"https://www.panerai.com/content/dam/rcq/pan/18/18/66/2/1818662.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/18/18/66/2/1818662.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01038,2021-11-30,Q4 November 2021,22722.914669223395,2021,4,Mid Range,2021Q4
